,0
796,Epithelial cell_Upk3a high(Bladder)
797,Vascular endothelial cell(Bladder)
798,Basal epithelial cell(Bladder)
799,Basal epithelial cell(Bladder)
800,Urothelium(Bladder)
801,Smooth muscle cell(Bladder)
802,Stromal cell_Dpt high(Bladder)
803,Basal epithelial cell(Bladder)
804,Dendritic cell_Lyz2 high(Bladder)
805,Urothelium(Bladder)
806,Stromal cell_Dpt high(Bladder)
807,Stromal cell_Car3 high(Bladder)
808,Basal epithelial cell(Bladder)
809,Stromal cell_Dpt high(Bladder)
810,Stromal cell_Dpt high(Bladder)
811,Stromal cell_Car3 high(Bladder)
812,Basal epithelial cell(Bladder)
813,Dendritic cell_Cd74 high(Bladder)
814,Basal epithelial cell(Bladder)
815,Stromal cell_Dpt high(Bladder)
816,Stromal cell_Dpt high(Bladder)
817,Stromal cell_Dpt high(Bladder)
818,Stromal cell_Dpt high(Bladder)
819,Basal epithelial cell(Bladder)
820,Stromal cell_Dpt high(Bladder)
821,Stromal cell_Dpt high(Bladder)
822,Basal epithelial cell(Bladder)
823,Stromal cell_Dpt high(Bladder)
824,Basal epithelial cell(Bladder)
825,Stromal cell_Car3 high(Bladder)
826,Epithelial cell_Upk3a high(Bladder)
827,Epithelial cell_Upk3a high(Bladder)
828,Stromal cell_Dpt high(Bladder)
829,Mesenchymal stromal cell(Bladder)
830,Stromal cell_Dpt high(Bladder)
831,Stromal cell_Dpt high(Bladder)
832,Basal epithelial cell(Bladder)
833,Stromal cell_Dpt high(Bladder)
834,Basal epithelial cell(Bladder)
835,Stromal cell_Car3 high(Bladder)
836,Mesenchymal stromal cell(Bladder)
837,Stromal cell_Dpt high(Bladder)
838,Mesenchymal stromal cell(Bladder)
839,Urothelium(Bladder)
840,Vascular endothelial cell(Bladder)
841,Stromal cell_Car3 high(Bladder)
842,Dendritic cell_Lyz2 high(Bladder)
843,Mesenchymal stromal cell(Bladder)
844,Urothelium(Bladder)
845,Stromal cell_Dpt high(Bladder)
846,Stromal cell_Dpt high(Bladder)
847,Vascular endothelial cell(Bladder)
848,Mesenchymal stromal cell(Bladder)
849,Stromal cell_Dpt high(Bladder)
850,Stromal cell_Car3 high(Bladder)
851,Endothelial cell_Ly6c1 high(Bladder)
852,Stromal cell_Car3 high(Bladder)
853,Stromal cell_Car3 high(Bladder)
854,Basal epithelial cell(Bladder)
855,Mesenchymal stromal cell(Bladder)
856,Epithelial cell_Upk3a high(Bladder)
857,Mesenchymal stromal cell(Bladder)
858,Mesenchymal stromal cell(Bladder)
859,Stromal cell_Dpt high(Bladder)
860,Mesenchymal stromal cell(Bladder)
861,Stromal cell_Car3 high(Bladder)
862,Stromal cell_Dpt high(Bladder)
863,Stromal cell_Dpt high(Bladder)
864,Stromal cell_Dpt high(Bladder)
865,Mesenchymal stromal cell(Bladder)
866,Stromal cell_Dpt high(Bladder)
867,Stromal cell_Dpt high(Bladder)
868,Basal epithelial cell(Bladder)
869,Stromal cell_Dpt high(Bladder)
870,Vascular endothelial cell(Bladder)
871,Basal epithelial cell(Bladder)
872,Stromal cell_Dpt high(Bladder)
873,Basal epithelial cell(Bladder)
874,Smooth muscle cell(Bladder)
875,Urothelium(Bladder)
876,Stromal cell_Dpt high(Bladder)
877,Dendritic cell_Lyz2 high(Bladder)
878,Stromal cell_Car3 high(Bladder)
879,Basal epithelial cell(Bladder)
880,Stromal cell_Dpt high(Bladder)
881,Basal epithelial cell(Bladder)
882,Stromal cell_Dpt high(Bladder)
883,Stromal cell_Car3 high(Bladder)
884,Stromal cell_Car3 high(Bladder)
885,Epithelial cell_Upk3a high(Bladder)
886,Stromal cell_Dpt high(Bladder)
887,Stromal cell_Dpt high(Bladder)
888,Stromal cell_Dpt high(Bladder)
889,Mesenchymal stromal cell(Bladder)
890,Mesenchymal stromal cell(Bladder)
891,Stromal cell_Dpt high(Bladder)
892,Epithelial cell_Upk3a high(Bladder)
893,Macrophage_Pf4 high(Bladder)
894,Epithelial cell_Upk3a high(Bladder)
895,Stromal cell_Dpt high(Bladder)
896,Stromal cell_Dpt high(Bladder)
897,Epithelial cell_Gm23935 high(Bladder)
898,Stromal cell_Car3 high(Bladder)
899,Stromal cell_Dpt high(Bladder)
900,Basal epithelial cell(Bladder)
901,Mesenchymal stromal cell(Bladder)
902,Stromal cell_Dpt high(Bladder)
903,Stromal cell_Dpt high(Bladder)
904,Mesenchymal stromal cell(Bladder)
905,Mesenchymal stromal cell(Bladder)
906,Stromal cell_Dpt high(Bladder)
907,Stromal cell_Dpt high(Bladder)
908,Stromal cell_Dpt high(Bladder)
909,Mesenchymal stromal cell(Bladder)
910,Stromal cell_Dpt high(Bladder)
911,Stromal cell_Dpt high(Bladder)
912,Stromal cell_Dpt high(Bladder)
913,Mesenchymal stromal cell(Bladder)
914,Mesenchymal stromal cell(Bladder)
915,Epithelial cell_Gm23935 high(Bladder)
916,Basal epithelial cell(Bladder)
917,Smooth muscle cell(Bladder)
918,Stromal cell_Dpt high(Bladder)
919,Stromal cell_Dpt high(Bladder)
920,Stromal cell_Dpt high(Bladder)
921,Basal epithelial cell(Bladder)
922,Epithelial cell_Upk3a high(Bladder)
923,Basal epithelial cell(Bladder)
924,Epithelial cell_Upk3a high(Bladder)
925,Epithelial cell_Gm23935 high(Bladder)
926,Stromal cell_Dpt high(Bladder)
927,Mesenchymal stromal cell(Bladder)
928,Stromal cell_Dpt high(Bladder)
929,Basal epithelial cell(Bladder)
930,Mesenchymal stromal cell(Bladder)
931,Stromal cell_Dpt high(Bladder)
932,Stromal cell_Dpt high(Bladder)
933,Mesenchymal stromal cell(Bladder)
934,Stromal cell_Car3 high(Bladder)
935,Stromal cell_Dpt high(Bladder)
936,Epithelial cell_Upk3a high(Bladder)
937,Stromal cell_Car3 high(Bladder)
938,Stromal cell_Car3 high(Bladder)
939,Stromal cell_Car3 high(Bladder)
940,Basal epithelial cell(Bladder)
941,Basal epithelial cell(Bladder)
942,Epithelial cell_Gm23935 high(Bladder)
943,Basal epithelial cell(Bladder)
944,Stromal cell_Dpt high(Bladder)
945,Stromal cell_Dpt high(Bladder)
946,Stromal cell_Car3 high(Bladder)
947,Stromal cell_Dpt high(Bladder)
948,Epithelial cell_Upk3a high(Bladder)
949,Basal epithelial cell(Bladder)
950,Mesenchymal stromal cell(Bladder)
951,Stromal cell_Dpt high(Bladder)
952,Stromal cell_Car3 high(Bladder)
953,Stromal cell_Dpt high(Bladder)
954,Dendritic cell_Lyz2 high(Bladder)
955,Stromal cell_Dpt high(Bladder)
956,Mesenchymal stromal cell(Bladder)
957,Stromal cell_Dpt high(Bladder)
958,Stromal cell_Dpt high(Bladder)
959,Basal epithelial cell(Bladder)
960,Basal epithelial cell(Bladder)
961,Stromal cell_Dpt high(Bladder)
962,Basal epithelial cell(Bladder)
963,Epithelial cell_Upk3a high(Bladder)
964,Stromal cell_Car3 high(Bladder)
965,Epithelial cell_Gm23935 high(Bladder)
966,Mesenchymal stromal cell(Bladder)
967,Smooth muscle cell(Bladder)
968,Stromal cell_Dpt high(Bladder)
969,Stromal cell_Dpt high(Bladder)
970,Stromal cell_Car3 high(Bladder)
971,Smooth muscle cell(Bladder)
972,Epithelial cell_Upk3a high(Bladder)
973,Smooth muscle cell(Bladder)
974,Stromal cell_Dpt high(Bladder)
975,Stromal cell_Dpt high(Bladder)
976,Basal epithelial cell(Bladder)
977,Basal epithelial cell(Bladder)
978,Dendritic cell_Lyz2 high(Bladder)
979,Stromal cell_Dpt high(Bladder)
980,Basal epithelial cell(Bladder)
981,Basal epithelial cell(Bladder)
982,Stromal cell_Dpt high(Bladder)
983,Stromal cell_Car3 high(Bladder)
984,Urothelium(Bladder)
985,Basal epithelial cell(Bladder)
986,Stromal cell_Dpt high(Bladder)
987,Stromal cell_Dpt high(Bladder)
988,Stromal cell_Dpt high(Bladder)
989,Stromal cell_Car3 high(Bladder)
990,Vascular endothelial cell(Bladder)
991,Stromal cell_Dpt high(Bladder)
992,Urothelium(Bladder)
993,Stromal cell_Dpt high(Bladder)
994,Mesenchymal stromal cell(Bladder)
995,Endothelial cell_Ly6c1 high(Bladder)
996,Stromal cell_Car3 high(Bladder)
997,Stromal cell_Dpt high(Bladder)
998,Endothelial cell_Ly6c1 high(Bladder)
999,Smooth muscle cell(Bladder)
1000,Urothelium(Bladder)
1001,Dendritic cell_Cd74 high(Bladder)
1002,Mesenchymal stromal cell(Bladder)
1003,Mesenchymal stromal cell(Bladder)
1004,Basal epithelial cell(Bladder)
1005,Basal epithelial cell(Bladder)
1006,Basal epithelial cell(Bladder)
1007,Basal epithelial cell(Bladder)
1008,Stromal cell_Dpt high(Bladder)
1009,Stromal cell_Dpt high(Bladder)
1010,Mesenchymal stromal cell(Bladder)
1011,Epithelial cell_Upk3a high(Bladder)
1012,Stromal cell_Dpt high(Bladder)
1013,Stromal cell_Car3 high(Bladder)
1014,Stromal cell_Car3 high(Bladder)
1015,Dendritic cell_Cd74 high(Bladder)
1016,Stromal cell_Car3 high(Bladder)
1017,Basal epithelial cell(Bladder)
1018,Basal epithelial cell(Bladder)
1019,Stromal cell_Car3 high(Bladder)
1020,Basal epithelial cell(Bladder)
1021,Stromal cell_Dpt high(Bladder)
1022,Dendritic cell_Cd74 high(Bladder)
1023,Epithelial cell_Upk3a high(Bladder)
1024,Stromal cell_Dpt high(Bladder)
1025,Urothelium(Bladder)
1026,Dendritic cell_Lyz2 high(Bladder)
1027,Stromal cell_Car3 high(Bladder)
1028,Urothelium(Bladder)
1029,Basal epithelial cell(Bladder)
1030,Stromal cell_Dpt high(Bladder)
1031,Basal epithelial cell(Bladder)
1032,Dendritic cell_Cd74 high(Bladder)
1033,Stromal cell_Dpt high(Bladder)
1034,Stromal cell_Dpt high(Bladder)
1035,Stromal cell_Dpt high(Bladder)
1036,Stromal cell_Dpt high(Bladder)
1037,Mesenchymal stromal cell(Bladder)
1038,Stromal cell_Dpt high(Bladder)
1039,Epithelial cell_Gm23935 high(Bladder)
1040,Stromal cell_Dpt high(Bladder)
1041,Stromal cell_Dpt high(Bladder)
1042,Basal epithelial cell(Bladder)
1043,Stromal cell_Dpt high(Bladder)
1044,Mesenchymal stromal cell(Bladder)
1045,Macrophage_Pf4 high(Bladder)
1046,Epithelial cell_Gm23935 high(Bladder)
1047,Stromal cell_Dpt high(Bladder)
1048,Stromal cell_Dpt high(Bladder)
1049,Mesenchymal stromal cell(Bladder)
1050,Basal epithelial cell(Bladder)
1051,Stromal cell_Car3 high(Bladder)
1052,Stromal cell_Dpt high(Bladder)
1053,Stromal cell_Dpt high(Bladder)
1054,Stromal cell_Dpt high(Bladder)
1055,Basal epithelial cell(Bladder)
1056,Epithelial cell_Upk3a high(Bladder)
1057,Stromal cell_Dpt high(Bladder)
1058,Stromal cell_Dpt high(Bladder)
1059,Mesenchymal stromal cell(Bladder)
1060,Stromal cell_Dpt high(Bladder)
1061,Stromal cell_Dpt high(Bladder)
1062,Stromal cell_Dpt high(Bladder)
1063,Stromal cell_Car3 high(Bladder)
1064,Mesenchymal stromal cell(Bladder)
1065,Vascular endothelial cell(Bladder)
1066,Mesenchymal stromal cell(Bladder)
1067,Stromal cell_Car3 high(Bladder)
1068,Endothelial cell_Ly6c1 high(Bladder)
1069,Stromal cell_Dpt high(Bladder)
1070,Epithelial cell_Gm23935 high(Bladder)
1071,Mesenchymal stromal cell(Bladder)
1072,Epithelial cell_Gm23935 high(Bladder)
1073,Mesenchymal stromal cell(Bladder)
1074,Smooth muscle cell(Bladder)
1075,Stromal cell_Dpt high(Bladder)
1076,Stromal cell_Car3 high(Bladder)
1077,Stromal cell_Dpt high(Bladder)
1078,Dendritic cell_Cd74 high(Bladder)
1079,Stromal cell_Dpt high(Bladder)
1080,Mesenchymal stromal cell(Bladder)
1081,Stromal cell_Dpt high(Bladder)
1082,Mesenchymal stromal cell(Bladder)
1083,Stromal cell_Dpt high(Bladder)
1084,Mesenchymal stromal cell(Bladder)
1085,Basal epithelial cell(Bladder)
1086,Stromal cell_Dpt high(Bladder)
1087,Macrophage_Pf4 high(Bladder)
1088,Stromal cell_Dpt high(Bladder)
1089,Stromal cell_Car3 high(Bladder)
1090,Basal epithelial cell(Bladder)
1091,Urothelium(Bladder)
1092,Vascular endothelial cell(Bladder)
1093,Basal epithelial cell(Bladder)
1094,Stromal cell_Dpt high(Bladder)
1095,Stromal cell_Dpt high(Bladder)
1096,Epithelial cell_Upk3a high(Bladder)
1097,Stromal cell_Car3 high(Bladder)
1098,Basal epithelial cell(Bladder)
1099,Stromal cell_Dpt high(Bladder)
1100,Stromal cell_Dpt high(Bladder)
1101,Basal epithelial cell(Bladder)
1102,Stromal cell_Dpt high(Bladder)
1103,Stromal cell_Dpt high(Bladder)
1104,Endothelial cell_Ly6c1 high(Bladder)
1105,Basal epithelial cell(Bladder)
1106,Vascular endothelial cell(Bladder)
1107,Basal epithelial cell(Bladder)
1108,Stromal cell_Car3 high(Bladder)
1109,Basal epithelial cell(Bladder)
1110,NK cell(Bladder)
1111,Macrophage_Pf4 high(Bladder)
1112,Stromal cell_Dpt high(Bladder)
1113,Stromal cell_Car3 high(Bladder)
1114,Stromal cell_Car3 high(Bladder)
1115,Basal epithelial cell(Bladder)
1116,Stromal cell_Dpt high(Bladder)
1117,Stromal cell_Car3 high(Bladder)
1118,NK cell(Bladder)
1119,Stromal cell_Car3 high(Bladder)
1120,Mesenchymal stromal cell(Bladder)
1121,Stromal cell_Dpt high(Bladder)
1122,Mesenchymal stromal cell(Bladder)
1123,Stromal cell_Car3 high(Bladder)
1124,Epithelial cell_Gm23935 high(Bladder)
1125,Dendritic cell_Lyz2 high(Bladder)
1126,Stromal cell_Car3 high(Bladder)
1127,Stromal cell_Dpt high(Bladder)
1128,Basal epithelial cell(Bladder)
1129,Mesenchymal stromal cell(Bladder)
1130,Basal epithelial cell(Bladder)
1131,NK cell(Bladder)
1132,Stromal cell_Dpt high(Bladder)
1133,Stromal cell_Dpt high(Bladder)
1134,Stromal cell_Dpt high(Bladder)
1135,Stromal cell_Dpt high(Bladder)
1136,Basal epithelial cell(Bladder)
1137,Stromal cell_Car3 high(Bladder)
1138,Basal epithelial cell(Bladder)
1139,Stromal cell_Dpt high(Bladder)
1140,Epithelial cell_Upk3a high(Bladder)
1141,Mesenchymal stromal cell(Bladder)
1142,Vascular endothelial cell(Bladder)
1143,Basal epithelial cell(Bladder)
1144,Mesenchymal stromal cell(Bladder)
1145,Stromal cell_Dpt high(Bladder)
1146,Stromal cell_Dpt high(Bladder)
1147,Stromal cell_Dpt high(Bladder)
1148,Mesenchymal stromal cell(Bladder)
1149,Dendritic cell_Lyz2 high(Bladder)
1150,Mesenchymal stromal cell(Bladder)
1151,Epithelial cell_Gm23935 high(Bladder)
1152,Mesenchymal stromal cell(Bladder)
1153,Epithelial cell_Upk3a high(Bladder)
1154,NK cell(Bladder)
1155,Smooth muscle cell(Bladder)
1156,Stromal cell_Car3 high(Bladder)
1157,Mesenchymal stromal cell(Bladder)
1158,Stromal cell_Dpt high(Bladder)
1159,Stromal cell_Dpt high(Bladder)
1160,Basal epithelial cell(Bladder)
1161,Endothelial cell_Ly6c1 high(Bladder)
1162,Epithelial cell_Gm23935 high(Bladder)
1163,Mesenchymal stromal cell(Bladder)
1164,Mesenchymal stromal cell(Bladder)
1165,Mesenchymal stromal cell(Bladder)
1166,Basal epithelial cell(Bladder)
1167,Basal epithelial cell(Bladder)
1168,Basal epithelial cell(Bladder)
1169,Basal epithelial cell(Bladder)
1170,Stromal cell_Car3 high(Bladder)
1171,Mesenchymal stromal cell(Bladder)
1172,Epithelial cell_Upk3a high(Bladder)
1173,Stromal cell_Dpt high(Bladder)
1174,Epithelial cell_Upk3a high(Bladder)
1175,Stromal cell_Car3 high(Bladder)
1176,Basal epithelial cell(Bladder)
1177,Mesenchymal stromal cell(Bladder)
1178,Stromal cell_Dpt high(Bladder)
1179,Stromal cell_Car3 high(Bladder)
1180,Epithelial cell_Upk3a high(Bladder)
1181,Stromal cell_Car3 high(Bladder)
1182,Stromal cell_Car3 high(Bladder)
1183,Stromal cell_Dpt high(Bladder)
1184,Mesenchymal stromal cell(Bladder)
1185,Stromal cell_Dpt high(Bladder)
1186,Stromal cell_Dpt high(Bladder)
1187,Basal epithelial cell(Bladder)
1188,Stromal cell_Car3 high(Bladder)
1189,Mesenchymal stromal cell(Bladder)
1190,Basal epithelial cell(Bladder)
1191,Stromal cell_Dpt high(Bladder)
1192,Stromal cell_Dpt high(Bladder)
1193,Epithelial cell_Upk3a high(Bladder)
1194,Stromal cell_Dpt high(Bladder)
1195,Stromal cell_Dpt high(Bladder)
1196,Epithelial cell_Upk3a high(Bladder)
1197,Stromal cell_Dpt high(Bladder)
1198,Stromal cell_Dpt high(Bladder)
1199,Epithelial cell_Upk3a high(Bladder)
1200,Mesenchymal stromal cell(Bladder)
1201,Smooth muscle cell(Bladder)
1202,Epithelial cell_Upk3a high(Bladder)
1203,Mesenchymal stromal cell(Bladder)
1204,Macrophage_Pf4 high(Bladder)
1205,Basal epithelial cell(Bladder)
1206,Basal epithelial cell(Bladder)
1207,Mesenchymal stromal cell(Bladder)
1208,Stromal cell_Car3 high(Bladder)
1209,Smooth muscle cell(Bladder)
1210,Mesenchymal stromal cell(Bladder)
1211,Stromal cell_Car3 high(Bladder)
1212,Mesenchymal stromal cell(Bladder)
1213,Basal epithelial cell(Bladder)
1214,Stromal cell_Dpt high(Bladder)
1215,Mesenchymal stromal cell(Bladder)
1216,Stromal cell_Car3 high(Bladder)
1217,Basal epithelial cell(Bladder)
1218,Stromal cell_Car3 high(Bladder)
1219,Stromal cell_Dpt high(Bladder)
1220,Stromal cell_Dpt high(Bladder)
1221,Mesenchymal stromal cell(Bladder)
1222,Epithelial cell_Gm23935 high(Bladder)
1223,Stromal cell_Car3 high(Bladder)
1224,Stromal cell_Dpt high(Bladder)
1225,Mesenchymal stromal cell(Bladder)
1226,Mesenchymal stromal cell(Bladder)
1227,Stromal cell_Dpt high(Bladder)
1228,Stromal cell_Car3 high(Bladder)
1229,Stromal cell_Dpt high(Bladder)
1230,Stromal cell_Car3 high(Bladder)
1231,Basal epithelial cell(Bladder)
1232,Stromal cell_Dpt high(Bladder)
1233,Stromal cell_Dpt high(Bladder)
1234,Mesenchymal stromal cell(Bladder)
1235,Basal epithelial cell(Bladder)
1236,Stromal cell_Dpt high(Bladder)
1237,Mesenchymal stromal cell(Bladder)
1238,Mesenchymal stromal cell(Bladder)
1239,Dendritic cell_Cd74 high(Bladder)
1240,Mesenchymal stromal cell(Bladder)
1241,Stromal cell_Car3 high(Bladder)
1242,Stromal cell_Dpt high(Bladder)
1243,Mesenchymal stromal cell(Bladder)
1244,Stromal cell_Dpt high(Bladder)
1245,Epithelial cell_Upk3a high(Bladder)
1246,Stromal cell_Dpt high(Bladder)
1247,Basal epithelial cell(Bladder)
1248,Epithelial cell_Upk3a high(Bladder)
1249,Stromal cell_Dpt high(Bladder)
1250,Stromal cell_Dpt high(Bladder)
1251,Stromal cell_Car3 high(Bladder)
1252,Stromal cell_Dpt high(Bladder)
1253,Endothelial cell_Ly6c1 high(Bladder)
1254,Smooth muscle cell(Bladder)
1255,Stromal cell_Dpt high(Bladder)
1256,Dendritic cell_Cd74 high(Bladder)
1257,Basal epithelial cell(Bladder)
1258,Stromal cell_Dpt high(Bladder)
1259,Dendritic cell_Cd74 high(Bladder)
1260,Basal epithelial cell(Bladder)
1261,Stromal cell_Dpt high(Bladder)
1262,Stromal cell_Dpt high(Bladder)
1263,Mesenchymal stromal cell(Bladder)
1264,Epithelial cell_Gm23935 high(Bladder)
1265,Stromal cell_Dpt high(Bladder)
1266,Mesenchymal stromal cell(Bladder)
1267,Mesenchymal stromal cell(Bladder)
1268,Epithelial cell_Upk3a high(Bladder)
1269,Mesenchymal stromal cell(Bladder)
1270,Stromal cell_Dpt high(Bladder)
1271,Basal epithelial cell(Bladder)
1272,Basal epithelial cell(Bladder)
1273,Basal epithelial cell(Bladder)
1274,Vascular smooth muscle progenitor cell(Bladder)
1275,Stromal cell_Dpt high(Bladder)
1276,Vascular endothelial cell(Bladder)
1277,Mesenchymal stromal cell(Bladder)
1278,Dendritic cell_Lyz2 high(Bladder)
1279,Stromal cell_Dpt high(Bladder)
1280,Mesenchymal stromal cell(Bladder)
1281,Mesenchymal stromal cell(Bladder)
1282,Endothelial cell_Ly6c1 high(Bladder)
1283,Stromal cell_Dpt high(Bladder)
1284,Stromal cell_Car3 high(Bladder)
1285,Stromal cell_Dpt high(Bladder)
1286,Epithelial cell_Upk3a high(Bladder)
1287,Mesenchymal stromal cell(Bladder)
1288,Stromal cell_Dpt high(Bladder)
1289,Stromal cell_Car3 high(Bladder)
1290,Stromal cell_Dpt high(Bladder)
1291,Stromal cell_Dpt high(Bladder)
1292,Basal epithelial cell(Bladder)
1293,Mesenchymal stromal cell(Bladder)
1294,Mesenchymal stromal cell(Bladder)
1295,Stromal cell_Car3 high(Bladder)
1296,Stromal cell_Dpt high(Bladder)
1297,Stromal cell_Car3 high(Bladder)
1298,Stromal cell_Car3 high(Bladder)
1299,Basal epithelial cell(Bladder)
1300,Stromal cell_Dpt high(Bladder)
1301,Mesenchymal stromal cell(Bladder)
1302,Smooth muscle cell(Bladder)
1303,Mesenchymal stromal cell(Bladder)
1304,Basal epithelial cell(Bladder)
1305,Epithelial cell_Gm23935 high(Bladder)
1306,Stromal cell_Car3 high(Bladder)
1307,Stromal cell_Dpt high(Bladder)
1308,Basal epithelial cell(Bladder)
1309,Stromal cell_Dpt high(Bladder)
1310,Mesenchymal stromal cell(Bladder)
1311,Endothelial cell_Ly6c1 high(Bladder)
1312,Epithelial cell_Gm23935 high(Bladder)
1313,Stromal cell_Dpt high(Bladder)
1314,Epithelial cell_Upk3a high(Bladder)
1315,Epithelial cell_Upk3a high(Bladder)
1316,Epithelial cell_Gm23935 high(Bladder)
1317,Stromal cell_Car3 high(Bladder)
1318,Smooth muscle cell(Bladder)
1319,Stromal cell_Dpt high(Bladder)
1320,Epithelial cell_Gm23935 high(Bladder)
1321,Mesenchymal stromal cell(Bladder)
1322,Stromal cell_Dpt high(Bladder)
1323,Dendritic cell_Cd74 high(Bladder)
1324,Basal epithelial cell(Bladder)
1325,Basal epithelial cell(Bladder)
1326,Mesenchymal stromal cell(Bladder)
1327,NK cell(Bladder)
1328,Stromal cell_Dpt high(Bladder)
1329,Stromal cell_Dpt high(Bladder)
1330,Stromal cell_Dpt high(Bladder)
1331,Stromal cell_Dpt high(Bladder)
1332,Epithelial cell_Upk3a high(Bladder)
1333,Stromal cell_Car3 high(Bladder)
1334,Epithelial cell_Upk3a high(Bladder)
1335,Basal epithelial cell(Bladder)
1336,Stromal cell_Dpt high(Bladder)
1337,Stromal cell_Dpt high(Bladder)
1338,Stromal cell_Dpt high(Bladder)
1339,Vascular endothelial cell(Bladder)
1340,Stromal cell_Dpt high(Bladder)
1341,Stromal cell_Car3 high(Bladder)
1342,Stromal cell_Dpt high(Bladder)
1343,Basal epithelial cell(Bladder)
1344,Smooth muscle cell(Bladder)
1345,Stromal cell_Dpt high(Bladder)
1346,Basal epithelial cell(Bladder)
1347,Stromal cell_Dpt high(Bladder)
1348,Stromal cell_Dpt high(Bladder)
1349,Stromal cell_Car3 high(Bladder)
1350,Stromal cell_Dpt high(Bladder)
1351,Dendritic cell_Cd74 high(Bladder)
1352,Smooth muscle cell(Bladder)
1353,Basal epithelial cell(Bladder)
1354,Stromal cell_Dpt high(Bladder)
